timestamp,range,azimuth,elevation
5218.20149999,0.007452942605,,
5219.101500073,0.007434125536,,
5219.601500037,0.007423755646,,
5239.801499988,0.007058162981,,
5339.201499983,0.007089767132,,
5344.401500018,0.007176457893,,
5344.701500045,0.007181683434,,
5344.901499979,0.00718518025,,
5348.601500007999,0.007251790846,,
5349.101499968,0.007261067674,,
5352.901499963,0.007333671294,,
5354.001499975,0.007355370832,,
5354.601500026001,0.007367334399,,
5354.80149996,0.007371341924,,
5355.101499986,0.00737737216,,
5363.601500053,0.007557254483,,
5378.101500009999,0.007901735131,,
5384.001500059,0.008054317833,,
5384.401500052,0.0080649052,,
5386.201499957,0.008112920596,,
5392.701500056001,0.008291225231,,
5398.60149998,0.008459424576,,
5399.501500056,0.008485589645,,
5400.601500067002,0.00851774681,,
5400.801500001,0.008523614486,,
5400.901499968,0.008526550543,,
5401.801500044,0.008553047447,,
5402.001499977999,0.008558952951,,
5402.901500054999,0.008585605785,,
5406.601499955,0.008696491059,,
5407.301499973999,0.008717702477,,
5407.401500066,0.008720738751,,
5407.601499999,0.008726815318,,
5407.701499965999,0.008729856029,,
5407.901500024999,0.008735941707,,
5408.001499992001,0.008738986948,,
5408.301500017999,0.008748130716,,
5408.501499952,0.0087542342,,
5408.801499977,0.008763400224,,
5409.001500036,0.008769518337,,
5409.101500003,0.00877257942,,
5409.301500062001,0.008778706203,,
5409.601499963,0.008787907355,,
5410.001499955,0.008800195726,,
5410.301499980999,0.008809427262,,
5412.501500001999,0.008877518061,,
5412.801500028,0.008886856416,,
5412.901499995,0.008889972019,,
5413.501500047,0.008908694448,,
5413.701499981001,0.008914946496,,
5413.801500072,0.008918074722,,
5414.101499973,0.008927467265,,
5414.301500031999,0.008933735888,,
5414.601500058,0.008943149311,,
5414.701500025,0.008946289891,,
5415.201499985,0.00896201316,,
5415.301499952,0.00896516183,,
5415.50150001,0.008971463379,,
5415.701500069001,0.008977770487,,
5416.301499995999,0.008996724173,,
5416.601500022001,0.009006219274,,
5416.901500047999,0.00901572661,,
5417.101499982,0.009022071169,,
5417.201500074,0.009025245809,,
5417.401500008,0.009031598694,,
5417.801499999999,0.009044320341,,
5418.101500026001,0.009053875514,,
5420.301500048001,0.009124309239,,
5425.90150007,0.009306384347,,
5427.301499982,0.009352508935,,
5427.401500074,0.009355812495,,
5427.601500007999,0.009362423368,,
5428.0015,0.009375659252,,
5428.101499967,0.009378971209,,
5428.50149996,0.009392230836,,
5429.001500045,0.009408832234,,
5430.201500023,0.009448795008,,
5430.301499989,0.009452132943,,
5430.501500048,0.009458811979,,
5430.901500041,0.009472184214,,
5431.001500008,0.009475529996,,
5431.301500033,0.009485574885,,
5431.4015,0.009488925173,,
5431.601500058998,0.009495629792,,
5431.901499959,0.009505695021,,
5432.001500051,0.009509052385,,
5432.201499984999,0.00951577047,,
5432.301499952,0.009519131255,,
5432.401500042999,0.009522493224,,
5433.101500061,0.009546058376,,
5433.601500020001,0.009562924309,,
5433.701499987,0.009566300781,,
5433.901500046001,0.009573057269,,
5434.001500012999,0.009576437137,,
5434.10149998,0.009579818241,,
5434.301500038,0.009586583505,,
5434.401500005,0.009589967856,,
5434.501499972,0.00959335342,,
5434.601500063999,0.00959674003,,
5434.701500031,0.009600127837,,
5434.901499965,0.009606906251,,
5435.001500056,0.009610297132,,
5435.301499957,0.009620477025,,
5435.401500049,0.009623872488,,
5436.301500001,0.009654480086,,
5436.601500026999,0.009664702189,,
5436.701499994,0.009668111806,,
5437.101499986,0.009681760899,,
5437.201499952999,0.009685176117,,
5437.401500012,0.00969200915,,
5437.601500071,0.009698846533,,
5438.201499997,0.009719384452,,
5438.501500023,0.009729667976,,
5438.601499989,0.009733097837,,
5438.801500047999,0.009739960857,,
5438.901500015,0.00974339391,,
5439.101500074,0.009750263303,,
5439.201500040999,0.009753699746,,
5439.301500008001,0.009757137034,,
5439.501500065999,0.009764014741,,
5439.601500033,0.009767455151,,
5439.801499967,0.009774339475,,
5439.901500059,0.009777783009,,
5440.101499993,0.009784673078,,
5440.301500051,0.009791567732,,
5440.401500018001,0.009795016353,,
5440.801500010001,0.00980882223,,
5441.30149997,0.009826102597,,
5441.401500061999,0.009829561568,,
5441.801500055,0.00984340871,,
5442.101499955,0.009853804514,,
5442.501500073,0.009867680051,,
5442.60150004,0.009871151491,,
5443.001500032001,0.0098850473,,
5443.301500058,0.009895479823,,
5443.701500049999,0.009909403878,,
5444.101500043,0.009923343962,,
5444.601500002001,0.009940791534,,
5444.901500027999,0.009951271883,,
5445.001499994001,0.009954767498,,
5445.401499987,0.009968759188,,
5446.001500038,0.009989776412,,
5459.701499995,0.010478803987,,
5460.601500072,0.010511510143,,
5460.901499973001,0.010522426857,,
5461.501500023,0.010544283574,,
5461.701499956999,0.010551575592,,
5461.801500049,0.010555223124,,
5462.101499949999,0.010566169654,,
5462.301500007999,0.010573471697,,
5462.501500067,0.010580777011,,
5462.601500034,0.010584430818,,
5462.801499967,0.010591740726,,
5463.101499993,0.01060271249,,
5464.001500069,0.010635670069,,
5464.101500036001,0.010639335965,,
5466.401500023999,0.010723874034,,
5468.101499960001,0.01078662602,,
5468.501499953001,0.010801423374,,
5468.601500044999,0.01080512463,,
5469.001500037,0.010819937551,,
5469.201499970999,0.010827348284,,
5469.601499963,0.010842179497,,
5469.901499988,0.010853310741,,
5470.101500047,0.010860735542,,
5470.201500014,0.010864448829,,
5470.601500006001,0.010879310235,,
5470.701499973,0.010883027355,,
5471.001499998999,0.010894183727,,
5471.301500024,0.010905346364,,
5471.601500049999,0.010916515923,,
5471.901499949999,0.010927692158,,
5472.001500042,0.010931418714,,
5472.101500007999,0.010935146423,,
5472.301500067,0.010942603722,,
5472.401500034001,0.010946333582,,
5472.801500026,0.010961260322,,
5472.901499993,0.010964993722,,
5473.001499959999,0.010968727851,,
5473.201500017999,0.010976198481,,
5473.501500044,0.010987409768,,
5473.601500010999,0.010991148538,,
5473.901500035999,0.011002368537,,
5474.001500003,0.011006109852,,
5474.10149997,0.011009852228,,
5474.201500061,0.011013594973,,
5474.501499962,0.011024827973,,
5474.601500054,0.011028573772,,
5475.001500046001,0.01104356412,,
5475.101500013,0.011047313502,,
5475.601499971999,0.011066070908,,
5475.801500031,0.01107357897,,
5476.101500057,0.011084846366,,
5476.201500023,0.011088603298,,
5477.201500067001,0.01112621362,,
5477.301500034,0.011129978506,,
5477.401500000001,0.011133744004,,
5477.701500026,0.011145045288,,
5477.801499993001,0.01114881338,,
5477.901499960001,0.011152582496,,
5478.101500017999,0.011160122672,,
5478.201499985,0.011163893737,,
5478.501500011,0.011175211402,,
5478.701500069,0.01118275977,,
5479.101500062,0.011197864842,,
5479.301499995,0.011205421528,,
5479.501500054,0.01121298081,,
5479.601500021001,0.011216761573,,
5479.701499988,0.011220543053,,
5479.801499955,0.011224325161,,
5479.901500047,0.011228108144,,
5480.201500072001,0.011239460255,,
5480.301500038,0.011243245975,,
5480.401500005,0.011247031816,,
5480.701500031,0.011258394362,,
5480.801499997,0.01126218339,,
5480.901499964001,0.011265972739,,
5481.101500022001,0.011273553803,,
5481.401500048001,0.011284930205,,
5481.501500015,0.011288723616,,
5481.601499982001,0.011292517798,,
5481.701500073,0.011296312876,,
5481.801500040001,0.011300108329,,
5481.901500007,0.011303904394,,
5482.301499999,0.01131909598,,
5482.401499966001,0.011322895378,,
5482.901500048999,0.011341902559,,
5483.401500008,0.011360926421,,
5483.501499975,0.011364732914,,
5483.901499967,0.011379966431,,
5484.001500059,0.01138377651,,
5484.101500026001,0.011387586728,,
5484.501500018,0.011402835959,,
5485.101500067999,0.011425728496,,
5485.601500027,0.011444823471,,
5486.001500019,0.011460110886,,
5486.201499952,0.011467758576,,
5486.801500003,0.011490715993,,
5487.501500019999,0.011517528776,,
5487.701499954,0.011525195209,,
5487.901500012,0.011532864136,,
5488.001499979,0.011536699379,,
5488.101500071,0.011540535382,,
5488.201500037,0.011544372048,,
5488.501500063,0.011555885549,,
5488.601500029,0.011559725004,,
5488.701499996,0.011563564688,,
5489.101499988001,0.011578929491,,
5489.201499955,0.011582772314,,
5489.301500047,0.011586615615,,
5489.501499979999,0.011594304381,,
5489.601500072,0.011598149714,,
5489.701500039001,0.011601995415,,
5489.901499973,0.011609689057,,
5490.001500063999,0.011613536489,,
5490.101500031,0.011617384985,,
5490.301499965,0.011625083366,,
5490.401500056999,0.011628933509,,
5490.501500023,0.011632784318,,
5490.901500015,0.011648193379,,
5491.001499981999,0.011652046877,,
5491.101499949,0.011655901146,,
5491.501500065999,0.01167132465,,
5491.601500033,0.011675182011,,
5492.101499992,0.011694477694,,
5492.201499959,0.011698338657,,
5492.501499983999,0.011709925149,,
5492.701500041999,0.011717652347,,
5492.801500008999,0.011721516709,,
5493.201500001,0.011736980464,,
5493.301499968,0.011740848019,,
5493.40150006,0.011744715957,,
5493.601499993,0.01175245397,,
5493.701499959999,0.011756323633,,
5493.801500052,0.01176019395,,
5493.901500018,0.011764064916,,
5494.201500044001,0.011775681113,,
5494.301500010001,0.011779554523,,
5494.401499976999,0.011783428413,,
5494.701500002,0.011795053449,,
5494.901500061,0.011802806456,,
5495.301500053,0.011818319204,,
5495.40150002,0.011822199042,,
5495.501499986001,0.011826079202,,
5495.601499953,0.011829959932,,
5495.701500045,0.011833841469,,
5495.801500011,0.011837723342,,
5496.201500003,0.011853256824,,
5496.401500062,0.011861027068,,
5496.601499995,0.011868799404,,
5496.901500021,0.01188046247,,
5497.201500045999,0.011892130428,,
5497.301500013,0.011896020877,,
5497.501500072001,0.011903803422,,
5497.701500005,0.01191158842,,
5497.801499972,0.011915481705,,
5497.901500063,0.011919375489,,
5498.00150003,0.011923269772,,
5498.101499997,0.011927164889,,
5498.401500022001,0.011938853,,
5498.501499989,0.011942750166,,
5498.801500014001,0.011954445211,,
5499.001500073001,0.011962244641,,
5499.201500006001,0.011970046194,,
5500.901500066,0.012036448607,,
5501.001500033,0.012040359431,,
5501.301500058,0.012052095462,,
5501.401500025001,0.012056008487,,
5501.501499992001,0.012059922054,,
5501.801500017,0.012071666189,,
5501.901499984,0.012075581874,,
5502.301499975999,0.012091250369,,
5502.601500001,0.01210300745,,
5502.701499967999,0.012106927627,,
5502.801500059,0.012110848135,,
5502.901500025999,0.01211476932,,
5503.001499993,0.01211869098,,
5503.201500051,0.012126535779,,
5503.301500018,0.012130459329,,
5503.401499985,0.012134382776,,
5504.001500036,0.012157936748,,
5507.201499973,0.012283872933,,
5507.401500031999,0.012291761573,,
5508.401499949999,0.012331234279,,
5508.501500042001,0.012335184334,,
5508.701499975001,0.012343085846,,
5509.101499967999,0.01235889494,,
5509.201500059,0.012362848646,,
5509.301500025999,0.012366802561,,
5509.401499992998,0.012370757075,,
5509.601500052,0.012378667637,,
5509.801499985,0.012386580119,,
5509.901499951999,0.012390537016,,
5510.001500044,0.012394494576,,
5510.501500003001,0.012414289787,,
5510.60149997,0.012418250162,,
5510.701500061001,0.012422210823,,
5511.001499962,0.012434096674,,
5511.20150002,0.012442022944,,
5511.801500071,0.012465813333,,
5512.101499971,0.012477715252,,
5512.201500062999,0.012481683436,,
5512.401499997,0.012489621452,,
5512.501499964,0.012493591209,,
5512.701500022,0.012501531887,,
5512.901499956001,0.012509474578,,
5513.501500006001,0.01253331403,,
5513.701500065,0.01254126459,,
5514.201500023,0.012561148693,,
5514.501500049,0.012573084878,,
5515.001500007,0.01259298785,,
5515.101499974,0.012596970051,,
5515.201500066001,0.012600952561,,
5515.301500032,0.012604935199,,
5515.401499999,0.012608918547,,
5515.601500057,0.012616886993,,
5515.701500024,0.01262087175,,
5515.901499958001,0.012628842929,,
5516.001500049,0.012632828971,,
5516.201499982999,0.01264080274,,
5516.801500033,0.012664735219,,
5517.001499966,0.01267271638,,
5517.201500025,0.012680699518,,
5517.301499991999,0.012684691597,,
5517.401499959,0.012688684344,,
5517.50150005,0.012692677241,,
5517.601500017,0.012696670873,,
5517.801499951,0.012704659285,,
5517.901500042001,0.012708654169,,
5518.101499976,0.012716645623,,
5518.501499968,0.012732633551,,
5518.601500059,0.012736631444,,
5518.701500026,0.012740630019,,
5519.001500052,0.012752628255,,
5519.201499985,0.012760629487,,
5519.601499977,0.012776637229,,
5519.801500035,0.012784643875,,
5519.901500002,0.012788647586,,
5520.10150006,0.0127966569,,
5520.201500027,0.012800661995,,
5520.301499993999,0.012804667975,,
5520.401499960001,0.012808673925,,
5520.501500052,0.012812680477,,
5521.001500011,0.01283272025,,
5521.501499969,0.012852770657,,
5521.701500027,0.012860793998,,
5521.801499993999,0.01286480637,,
5521.901499960999,0.012868819096,,
5522.201499986,0.012880859602,,
5522.70150007,0.012900936566,,
5523.501500053,0.012933081816,,
5523.601500019999,0.012937101806,,
5523.701499986999,0.012941122383,,
5524.101499977999,0.012957208675,,
5524.50149997,0.012973301889,,
5524.701500029,0.012981351078,,
5524.901499962001,0.012989401927,,
5525.301499954,0.013005508554,,
5525.701500071001,0.013021622264,,
5527.401500005,0.013090178693,,
5527.501499972001,0.013094215226,,
5527.701500030001,0.013102289428,,
5528.001500055,0.013114403878,,
5528.101500021001,0.013118442569,,
5528.301499955,0.013126521659,,
5528.60149998,0.013138643455,,
5529.201500029999,0.01316289794,,
5529.401499962999,0.013170985799,,
